189,2002/01/15,NARCOTICS
116,2002/01/15,OTHER OFFENSE
26,2002/01/15,PROSTITUTION
12,2002/01/15,PUBLIC PEACE VIOLATION
55,2002/01/15,ROBBERY
2,2002/01/15,SEX OFFENSE
1,2002/01/15,STALKING
248,2002/01/15,THEFT
8,2002/01/15,WEAPONS VIOLATION
4,2002/01/16,ARSON
82,2002/01/16,ASSAULT
220,2002/01/16,BATTERY
70,2002/01/16,BURGLARY
123,2002/01/16,CRIMINAL DAMAGE
34,2002/01/16,CRIMINAL TRESPASS
7,2002/01/16,CRIM SEXUAL ASSAULT
47,2002/01/16,DECEPTIVE PRACTICE
2,2002/01/16,GAMBLING
2,2002/01/16,HOMICIDE
1,2002/01/16,INTERFERENCE WITH PUBLIC OFFICER
1,2002/01/16,INTIMIDATION
2,2002/01/16,KIDNAPPING
2,2002/01/16,LIQUOR LAW VIOLATION
66,2002/01/16,MOTOR VEHICLE THEFT
147,2002/01/16,NARCOTICS
6,2002/01/16,OFFENSE INVOLVING CHILDREN
91,2002/01/16,OTHER OFFENSE
24,2002/01/16,PROSTITUTION
5,2002/01/16,PUBLIC PEACE VIOLATION
51,2002/01/16,ROBBERY
7,2002/01/16,SEX OFFENSE
257,2002/01/16,THEFT
12,2002/01/16,WEAPONS VIOLATION
68,2002/01/17,ASSAULT
162,2002/01/17,BATTERY
58,2002/01/17,BURGLARY
102,2002/01/17,CRIMINAL DAMAGE
40,2002/01/17,CRIMINAL TRESPASS
2,2002/01/17,CRIM SEXUAL ASSAULT
42,2002/01/17,DECEPTIVE PRACTICE
1,2002/01/17,GAMBLING
2,2002/01/17,HOMICIDE
6,2002/01/17,INTERFERENCE WITH PUBLIC OFFICER
2,2002/01/17,KIDNAPPING
3,2002/01/17,LIQUOR LAW VIOLATION
54,2002/01/17,MOTOR VEHICLE THEFT
157,2002/01/17,NARCOTICS
7,2002/01/17,OFFENSE INVOLVING CHILDREN
89,2002/01/17,OTHER OFFENSE
21,2002/01/17,PROSTITUTION
10,2002/01/17,PUBLIC PEACE VIOLATION
43,2002/01/17,ROBBERY
3,2002/01/17,SEX OFFENSE
226,2002/01/17,THEFT
17,2002/01/17,WEAPONS VIOLATION
4,2002/01/18,ARSON
73,2002/01/18,ASSAULT
213,2002/01/18,BATTERY
65,2002/01/18,BURGLARY
121,2002/01/18,CRIMINAL DAMAGE
47,2002/01/18,CRIMINAL TRESPASS
5,2002/01/18,CRIM SEXUAL ASSAULT
46,2002/01/18,DECEPTIVE PRACTICE
1,2002/01/18,GAMBLING
1,2002/01/18,HOMICIDE
4,2002/01/18,KIDNAPPING
6,2002/01/18,LIQUOR LAW VIOLATION
64,2002/01/18,MOTOR VEHICLE THEFT
172,2002/01/18,NARCOTICS
8,2002/01/18,OFFENSE INVOLVING CHILDREN
82,2002/01/18,OTHER OFFENSE
15,2002/01/18,PROSTITUTION
6,2002/01/18,PUBLIC PEACE VIOLATION
43,2002/01/18,ROBBERY
3,2002/01/18,SEX OFFENSE
1,2002/01/18,STALKING
243,2002/01/18,THEFT
13,2002/01/18,WEAPONS VIOLATION
6,2002/01/19,ARSON
68,2002/01/19,ASSAULT
228,2002/01/19,BATTERY
44,2002/01/19,BURGLARY
144,2002/01/19,CRIMINAL DAMAGE
27,2002/01/19,CRIMINAL TRESPASS
7,2002/01/19,CRIM SEXUAL ASSAULT
26,2002/01/19,DECEPTIVE PRACTICE
6,2002/01/19,GAMBLING
2,2002/01/19,HOMICIDE
1,2002/01/19,INTERFERENCE WITH PUBLIC OFFICER
2,2002/01/19,KIDNAPPING
5,2002/01/19,LIQUOR LAW VIOLATION
67,2002/01/19,MOTOR VEHICLE THEFT
120,2002/01/19,NARCOTICS
3,2002/01/19,OFFENSE INVOLVING CHILDREN
111,2002/01/19,OTHER OFFENSE
7,2002/01/19,PROSTITUTION
6,2002/01/19,PUBLIC PEACE VIOLATION
49,2002/01/19,ROBBERY
2,2002/01/19,SEX OFFENSE
239,2002/01/19,THEFT
12,2002/01/19,WEAPONS VIOLATION
5,2002/01/20,ARSON
54,2002/01/20,ASSAULT
229,2002/01/20,BATTERY
48,2002/01/20,BURGLARY
155,2002/01/20,CRIMINAL DAMAGE
34,2002/01/20,CRIMINAL TRESPASS
3,2002/01/20,CRIM SEXUAL ASSAULT
26,2002/01/20,DECEPTIVE PRACTICE
1,2002/01/20,HOMICIDE
1,2002/01/20,KIDNAPPING
3,2002/01/20,LIQUOR LAW VIOLATION
70,2002/01/20,MOTOR VEHICLE THEFT
137,2002/01/20,NARCOTICS
4,2002/01/20,OFFENSE INVOLVING CHILDREN
82,2002/01/20,OTHER OFFENSE
12,2002/01/20,PROSTITUTION
2,2002/01/20,PUBLIC PEACE VIOLATION
42,2002/01/20,ROBBERY
3,2002/01/20,SEX OFFENSE
204,2002/01/20,THEFT
8,2002/01/20,WEAPONS VIOLATION
1,2002/01/21,ARSON
74,2002/01/21,ASSAULT
182,2002/01/21,BATTERY
55,2002/01/21,BURGLARY
103,2002/01/21,CRIMINAL DAMAGE
37,2002/01/21,CRIMINAL TRESPASS
2,2002/01/21,CRIM SEXUAL ASSAULT
30,2002/01/21,DECEPTIVE PRACTICE
2,2002/01/21,GAMBLING
1,2002/01/21,INTIMIDATION
2,2002/01/21,KIDNAPPING
3,2002/01/21,LIQUOR LAW VIOLATION
50,2002/01/21,MOTOR VEHICLE THEFT
161,2002/01/21,NARCOTICS
11,2002/01/21,OFFENSE INVOLVING CHILDREN
91,2002/01/21,OTHER OFFENSE
23,2002/01/21,PROSTITUTION
3,2002/01/21,PUBLIC PEACE VIOLATION
29,2002/01/21,ROBBERY
3,2002/01/21,SEX OFFENSE
1,2002/01/21,STALKING
207,2002/01/21,THEFT
12,2002/01/21,WEAPONS VIOLATION
80,2002/01/22,ASSAULT
234,2002/01/22,BATTERY
100,2002/01/22,BURGLARY
114,2002/01/22,CRIMINAL DAMAGE
37,2002/01/22,CRIMINAL TRESPASS
5,2002/01/22,CRIM SEXUAL ASSAULT
36,2002/01/22,DECEPTIVE PRACTICE
3,2002/01/22,GAMBLING
1,2002/01/22,INTERFERENCE WITH PUBLIC OFFICER
1,2002/01/22,INTIMIDATION
1,2002/01/22,KIDNAPPING
2,2002/01/22,LIQUOR LAW VIOLATION
73,2002/01/22,MOTOR VEHICLE THEFT
169,2002/01/22,NARCOTICS
1,2002/01/22,OBSCENITY
5,2002/01/22,OFFENSE INVOLVING CHILDREN
85,2002/01/22,OTHER OFFENSE
22,2002/01/22,PROSTITUTION
9,2002/01/22,PUBLIC PEACE VIOLATION
35,2002/01/22,ROBBERY
6,2002/01/22,SEX OFFENSE
239,2002/01/22,THEFT
9,2002/01/22,WEAPONS VIOLATION
2,2002/01/23,ARSON
72,2002/01/23,ASSAULT
237,2002/01/23,BATTERY
64,2002/01/23,BURGLARY
145,2002/01/23,CRIMINAL DAMAGE
35,2002/01/23,CRIMINAL TRESPASS
6,2002/01/23,CRIM SEXUAL ASSAULT
43,2002/01/23,DECEPTIVE PRACTICE
2,2002/01/23,INTERFERENCE WITH PUBLIC OFFICER
1,2002/01/23,INTIMIDATION
3,2002/01/23,KIDNAPPING
4,2002/01/23,LIQUOR LAW VIOLATION
58,2002/01/23,MOTOR VEHICLE THEFT
174,2002/01/23,NARCOTICS
3,2002/01/23,OFFENSE INVOLVING CHILDREN
82,2002/01/23,OTHER OFFENSE
28,2002/01/23,PROSTITUTION
5,2002/01/23,PUBLIC PEACE VIOLATION
46,2002/01/23,ROBBERY
2,2002/01/23,SEX OFFENSE
1,2002/01/23,STALKING
229,2002/01/23,THEFT
11,2002/01/23,WEAPONS VIOLATION
3,2002/01/24,ARSON
92,2002/01/24,ASSAULT
189,2002/01/24,BATTERY
79,2002/01/24,BURGLARY
120,2002/01/24,CRIMINAL DAMAGE
40,2002/01/24,CRIMINAL TRESPASS
6,2002/01/24,CRIM SEXUAL ASSAULT
38,2002/01/24,DECEPTIVE PRACTICE
1,2002/01/24,HOMICIDE
1,2002/01/24,INTERFERENCE WITH PUBLIC OFFICER
8,2002/01/24,LIQUOR LAW VIOLATION
71,2002/01/24,MOTOR VEHICLE THEFT
211,2002/01/24,NARCOTICS
1,2002/01/24,OBSCENITY
4,2002/01/24,OFFENSE INVOLVING CHILDREN
94,2002/01/24,OTHER OFFENSE
28,2002/01/24,PROSTITUTION
3,2002/01/24,PUBLIC PEACE VIOLATION
42,2002/01/24,ROBBERY
7,2002/01/24,SEX OFFENSE
1,2002/01/24,STALKING
242,2002/01/24,THEFT
24,2002/01/24,WEAPONS VIOLATION
5,2002/01/25,ARSON
93,2002/01/25,ASSAULT
239,2002/01/25,BATTERY
78,2002/01/25,BURGLARY
151,2002/01/25,CRIMINAL DAMAGE
44,2002/01/25,CRIMINAL TRESPASS
4,2002/01/25,CRIM SEXUAL ASSAULT
43,2002/01/25,DECEPTIVE PRACTICE
3,2002/01/25,GAMBLING
3,2002/01/25,HOMICIDE
2,2002/01/25,INTERFERENCE WITH PUBLIC OFFICER
1,2002/01/25,INTIMIDATION
4,2002/01/25,KIDNAPPING
9,2002/01/25,LIQUOR LAW VIOLATION
65,2002/01/25,MOTOR VEHICLE THEFT
180,2002/01/25,NARCOTICS
4,2002/01/25,OFFENSE INVOLVING CHILDREN
112,2002/01/25,OTHER OFFENSE
30,2002/01/25,PROSTITUTION
3,2002/01/25,PUBLIC PEACE VIOLATION
48,2002/01/25,ROBBERY
4,2002/01/25,SEX OFFENSE
264,2002/01/25,THEFT
13,2002/01/25,WEAPONS VIOLATION
4,2002/01/26,ARSON
74,2002/01/26,ASSAULT
248,2002/01/26,BATTERY
65,2002/01/26,BURGLARY
189,2002/01/26,CRIMINAL DAMAGE
33,2002/01/26,CRIMINAL TRESPASS
4,2002/01/26,CRIM SEXUAL ASSAULT
29,2002/01/26,DECEPTIVE PRACTICE
2,2002/01/26,GAMBLING
1,2002/01/26,HOMICIDE
1,2002/01/26,INTIMIDATION
2,2002/01/26,KIDNAPPING
6,2002/01/26,LIQUOR LAW VIOLATION
76,2002/01/26,MOTOR VEHICLE THEFT
220,2002/01/26,NARCOTICS
6,2002/01/26,OFFENSE INVOLVING CHILDREN
99,2002/01/26,OTHER OFFENSE
9,2002/01/26,PROSTITUTION
11,2002/01/26,PUBLIC PEACE VIOLATION
54,2002/01/26,ROBBERY
6,2002/01/26,SEX OFFENSE
1,2002/01/26,STALKING
229,2002/01/26,THEFT
16,2002/01/26,WEAPONS VIOLATION
8,2002/01/27,ARSON
66,2002/01/27,ASSAULT
306,2002/01/27,BATTERY
49,2002/01/27,BURGLARY
153,2002/01/27,CRIMINAL DAMAGE
32,2002/01/27,CRIMINAL TRESPASS
7,2002/01/27,CRIM SEXUAL ASSAULT
20,2002/01/27,DECEPTIVE PRACTICE
3,2002/01/27,GAMBLING
2,2002/01/27,INTERFERENCE WITH PUBLIC OFFICER
2,2002/01/27,KIDNAPPING
9,2002/01/27,LIQUOR LAW VIOLATION
66,2002/01/27,MOTOR VEHICLE THEFT
157,2002/01/27,NARCOTICS
1,2002/01/27,OBSCENITY
9,2002/01/27,OFFENSE INVOLVING CHILDREN
99,2002/01/27,OTHER OFFENSE
19,2002/01/27,PROSTITUTION
7,2002/01/27,PUBLIC PEACE VIOLATION
44,2002/01/27,ROBBERY
4,2002/01/27,SEX OFFENSE
199,2002/01/27,THEFT
12,2002/01/27,WEAPONS VIOLATION
3,2002/01/28,ARSON
82,2002/01/28,ASSAULT
219,2002/01/28,BATTERY
69,2002/01/28,BURGLARY
144,2002/01/28,CRIMINAL DAMAGE
47,2002/01/28,CRIMINAL TRESPASS
2,2002/01/28,CRIM SEXUAL ASSAULT
35,2002/01/28,DECEPTIVE PRACTICE
1,2002/01/28,GAMBLING
2,2002/01/28,HOMICIDE
3,2002/01/28,INTERFERENCE WITH PUBLIC OFFICER
1,2002/01/28,KIDNAPPING
2,2002/01/28,LIQUOR LAW VIOLATION
77,2002/01/28,MOTOR VEHICLE THEFT
145,2002/01/28,NARCOTICS
7,2002/01/28,OFFENSE INVOLVING CHILDREN
101,2002/01/28,OTHER OFFENSE
16,2002/01/28,PROSTITUTION
7,2002/01/28,PUBLIC PEACE VIOLATION
40,2002/01/28,ROBBERY
8,2002/01/28,SEX OFFENSE
1,2002/01/28,STALKING
248,2002/01/28,THEFT
16,2002/01/28,WEAPONS VIOLATION
3,2002/01/29,ARSON
87,2002/01/29,ASSAULT
214,2002/01/29,BATTERY
64,2002/01/29,BURGLARY
109,2002/01/29,CRIMINAL DAMAGE
42,2002/01/29,CRIMINAL TRESPASS
6,2002/01/29,CRIM SEXUAL ASSAULT
39,2002/01/29,DECEPTIVE PRACTICE
2,2002/01/29,GAMBLING
1,2002/01/29,INTIMIDATION
3,2002/01/29,KIDNAPPING
7,2002/01/29,LIQUOR LAW VIOLATION
67,2002/01/29,MOTOR VEHICLE THEFT
158,2002/01/29,NARCOTICS
6,2002/01/29,OFFENSE INVOLVING CHILDREN
82,2002/01/29,OTHER OFFENSE
26,2002/01/29,PROSTITUTION
2,2002/01/29,PUBLIC PEACE VIOLATION
42,2002/01/29,ROBBERY
6,2002/01/29,SEX OFFENSE
223,2002/01/29,THEFT
11,2002/01/29,WEAPONS VIOLATION
2,2002/01/30,ARSON
62,2002/01/30,ASSAULT
165,2002/01/30,BATTERY
63,2002/01/30,BURGLARY
81,2002/01/30,CRIMINAL DAMAGE
32,2002/01/30,CRIMINAL TRESPASS
5,2002/01/30,CRIM SEXUAL ASSAULT
33,2002/01/30,DECEPTIVE PRACTICE
1,2002/01/30,GAMBLING
1,2002/01/30,HOMICIDE
1,2002/01/30,INTERFERENCE WITH PUBLIC OFFICER
1,2002/01/30,INTIMIDATION
2,2002/01/30,KIDNAPPING
2,2002/01/30,LIQUOR LAW VIOLATION
70,2002/01/30,MOTOR VEHICLE THEFT
151,2002/01/30,NARCOTICS
2,2002/01/30,OFFENSE INVOLVING CHILDREN
86,2002/01/30,OTHER OFFENSE
21,2002/01/30,PROSTITUTION
5,2002/01/30,PUBLIC PEACE VIOLATION
51,2002/01/30,ROBBERY
3,2002/01/30,SEX OFFENSE
215,2002/01/30,THEFT
9,2002/01/30,WEAPONS VIOLATION
2,2002/01/31,ARSON
67,2002/01/31,ASSAULT
185,2002/01/31,BATTERY
53,2002/01/31,BURGLARY
84,2002/01/31,CRIMINAL DAMAGE
22,2002/01/31,CRIMINAL TRESPASS
3,2002/01/31,CRIM SEXUAL ASSAULT
37,2002/01/31,DECEPTIVE PRACTICE
2,2002/01/31,GAMBLING
1,2002/01/31,HOMICIDE
1,2002/01/31,INTERFERENCE WITH PUBLIC OFFICER
2,2002/01/31,INTIMIDATION
1,2002/01/31,KIDNAPPING
2,2002/01/31,LIQUOR LAW VIOLATION
62,2002/01/31,MOTOR VEHICLE THEFT
116,2002/01/31,NARCOTICS
1,2002/01/31,OFFENSE INVOLVING CHILDREN
94,2002/01/31,OTHER OFFENSE
9,2002/01/31,PROSTITUTION
3,2002/01/31,PUBLIC PEACE VIOLATION
30,2002/01/31,ROBBERY
7,2002/01/31,SEX OFFENSE
198,2002/01/31,THEFT
6,2002/01/31,WEAPONS VIOLATION
4,2002/02/01,ARSON
70,2002/02/01,ASSAULT
181,2002/02/01,BATTERY
53,2002/02/01,BURGLARY
133,2002/02/01,CRIMINAL DAMAGE
33,2002/02/01,CRIMINAL TRESPASS
5,2002/02/01,CRIM SEXUAL ASSAULT
62,2002/02/01,DECEPTIVE PRACTICE
1,2002/02/01,GAMBLING
2,2002/02/01,HOMICIDE
3,2002/02/01,KIDNAPPING
3,2002/02/01,LIQUOR LAW VIOLATION
67,2002/02/01,MOTOR VEHICLE THEFT
178,2002/02/01,NARCOTICS
14,2002/02/01,OFFENSE INVOLVING CHILDREN
162,2002/02/01,OTHER OFFENSE
14,2002/02/01,PROSTITUTION
7,2002/02/01,PUBLIC PEACE VIOLATION
33,2002/02/01,ROBBERY
6,2002/02/01,SEX OFFENSE
340,2002/02/01,THEFT
7,2002/02/01,WEAPONS VIOLATION
2,2002/02/02,ARSON
71,2002/02/02,ASSAULT
217,2002/02/02,BATTERY
53,2002/02/02,BURGLARY
125,2002/02/02,CRIMINAL DAMAGE
41,2002/02/02,CRIMINAL TRESPASS
8,2002/02/02,CRIM SEXUAL ASSAULT
31,2002/02/02,DECEPTIVE PRACTICE
3,2002/02/02,GAMBLING
1,2002/02/02,HOMICIDE
3,2002/02/02,KIDNAPPING
2,2002/02/02,LIQUOR LAW VIOLATION
70,2002/02/02,MOTOR VEHICLE THEFT
172,2002/02/02,NARCOTICS
6,2002/02/02,OFFENSE INVOLVING CHILDREN
108,2002/02/02,OTHER OFFENSE
17,2002/02/02,PROSTITUTION
6,2002/02/02,PUBLIC PEACE VIOLATION
48,2002/02/02,ROBBERY
8,2002/02/02,SEX OFFENSE
1,2002/02/02,STALKING
216,2002/02/02,THEFT
10,2002/02/02,WEAPONS VIOLATION
4,2002/02/03,ARSON
62,2002/02/03,ASSAULT
207,2002/02/03,BATTERY
42,2002/02/03,BURGLARY
148,2002/02/03,CRIMINAL DAMAGE
33,2002/02/03,CRIMINAL TRESPASS
3,2002/02/03,CRIM SEXUAL ASSAULT
17,2002/02/03,DECEPTIVE PRACTICE
3,2002/02/03,GAMBLING
1,2002/02/03,KIDNAPPING
2,2002/02/03,LIQUOR LAW VIOLATION
60,2002/02/03,MOTOR VEHICLE THEFT
130,2002/02/03,NARCOTICS
2,2002/02/03,OFFENSE INVOLVING CHILDREN
72,2002/02/03,OTHER OFFENSE
22,2002/02/03,PROSTITUTION
2,2002/02/03,PUBLIC PEACE VIOLATION
33,2002/02/03,ROBBERY
1,2002/02/03,SEX OFFENSE
1,2002/02/03,STALKING
185,2002/02/03,THEFT
11,2002/02/03,WEAPONS VIOLATION
2,2002/02/04,ARSON
52,2002/02/04,ASSAULT
194,2002/02/04,BATTERY
51,2002/02/04,BURGLARY
118,2002/02/04,CRIMINAL DAMAGE
36,2002/02/04,CRIMINAL TRESPASS
2,2002/02/04,CRIM SEXUAL ASSAULT
31,2002/02/04,DECEPTIVE PRACTICE
2,2002/02/04,GAMBLING
1,2002/02/04,INTIMIDATION
4,2002/02/04,KIDNAPPING
2,2002/02/04,LIQUOR LAW VIOLATION
59,2002/02/04,MOTOR VEHICLE THEFT
138,2002/02/04,NARCOTICS
1,2002/02/04,OBSCENITY
3,2002/02/04,OFFENSE INVOLVING CHILDREN
102,2002/02/04,OTHER OFFENSE
19,2002/02/04,PROSTITUTION
5,2002/02/04,PUBLIC PEACE VIOLATION
49,2002/02/04,ROBBERY
3,2002/02/04,SEX OFFENSE
1,2002/02/04,STALKING
180,2002/02/04,THEFT
12,2002/02/04,WEAPONS VIOLATION
2,2002/02/05,ARSON
79,2002/02/05,ASSAULT
202,2002/02/05,BATTERY
42,2002/02/05,BURGLARY
99,2002/02/05,CRIMINAL DAMAGE
44,2002/02/05,CRIMINAL TRESPASS
2,2002/02/05,CRIM SEXUAL ASSAULT
37,2002/02/05,DECEPTIVE PRACTICE
1,2002/02/05,GAMBLING
1,2002/02/05,HOMICIDE
2,2002/02/05,KIDNAPPING
4,2002/02/05,LIQUOR LAW VIOLATION
77,2002/02/05,MOTOR VEHICLE THEFT
156,2002/02/05,NARCOTICS
7,2002/02/05,OFFENSE INVOLVING CHILDREN
117,2002/02/05,OTHER OFFENSE
23,2002/02/05,PROSTITUTION
5,2002/02/05,PUBLIC PEACE VIOLATION
38,2002/02/05,ROBBERY
2,2002/02/05,SEX OFFENSE
1,2002/02/05,STALKING
195,2002/02/05,THEFT
17,2002/02/05,WEAPONS VIOLATION
79,2002/02/06,ASSAULT
208,2002/02/06,BATTERY
61,2002/02/06,BURGLARY
101,2002/02/06,CRIMINAL DAMAGE
37,2002/02/06,CRIMINAL TRESPASS
3,2002/02/06,CRIM SEXUAL ASSAULT
41,2002/02/06,DECEPTIVE PRACTICE
2,2002/02/06,GAMBLING
2,2002/02/06,INTERFERENCE WITH PUBLIC OFFICER
2,2002/02/06,KIDNAPPING
4,2002/02/06,LIQUOR LAW VIOLATION
76,2002/02/06,MOTOR VEHICLE THEFT
188,2002/02/06,NARCOTICS
7,2002/02/06,OFFENSE INVOLVING CHILDREN
96,2002/02/06,OTHER OFFENSE
29,2002/02/06,PROSTITUTION
7,2002/02/06,PUBLIC PEACE VIOLATION
43,2002/02/06,ROBBERY
5,2002/02/06,SEX OFFENSE
2,2002/02/06,STALKING
193,2002/02/06,THEFT
14,2002/02/06,WEAPONS VIOLATION
3,2002/02/07,ARSON
76,2002/02/07,ASSAULT
226,2002/02/07,BATTERY
69,2002/02/07,BURGLARY
101,2002/02/07,CRIMINAL DAMAGE
51,2002/02/07,CRIMINAL TRESPASS
3,2002/02/07,CRIM SEXUAL ASSAULT
37,2002/02/07,DECEPTIVE PRACTICE
1,2002/02/07,GAMBLING
1,2002/02/07,INTIMIDATION
4,2002/02/07,KIDNAPPING
3,2002/02/07,LIQUOR LAW VIOLATION
57,2002/02/07,MOTOR VEHICLE THEFT
188,2002/02/07,NARCOTICS
6,2002/02/07,OFFENSE INVOLVING CHILDREN
83,2002/02/07,OTHER OFFENSE
17,2002/02/07,PROSTITUTION
2,2002/02/07,PUBLIC PEACE VIOLATION
42,2002/02/07,ROBBERY
5,2002/02/07,SEX OFFENSE
243,2002/02/07,THEFT
9,2002/02/07,WEAPONS VIOLATION
3,2002/02/08,ARSON
77,2002/02/08,ASSAULT
236,2002/02/08,BATTERY
58,2002/02/08,BURGLARY
126,2002/02/08,CRIMINAL DAMAGE
40,2002/02/08,CRIMINAL TRESPASS
3,2002/02/08,CRIM SEXUAL ASSAULT
33,2002/02/08,DECEPTIVE PRACTICE
1,2002/02/08,GAMBLING
1,2002/02/08,INTERFERENCE WITH PUBLIC OFFICER
3,2002/02/08,KIDNAPPING
4,2002/02/08,LIQUOR LAW VIOLATION
70,2002/02/08,MOTOR VEHICLE THEFT
233,2002/02/08,NARCOTICS
10,2002/02/08,OFFENSE INVOLVING CHILDREN
86,2002/02/08,OTHER OFFENSE
22,2002/02/08,PROSTITUTION
7,2002/02/08,PUBLIC PEACE VIOLATION
39,2002/02/08,ROBBERY
5,2002/02/08,SEX OFFENSE
232,2002/02/08,THEFT
11,2002/02/08,WEAPONS VIOLATION
5,2002/02/09,ARSON
80,2002/02/09,ASSAULT
230,2002/02/09,BATTERY
54,2002/02/09,BURGLARY
164,2002/02/09,CRIMINAL DAMAGE
44,2002/02/09,CRIMINAL TRESPASS
8,2002/02/09,CRIM SEXUAL ASSAULT
40,2002/02/09,DECEPTIVE PRACTICE
2,2002/02/09,GAMBLING
2,2002/02/09,HOMICIDE
2,2002/02/09,INTIMIDATION
1,2002/02/09,KIDNAPPING
2,2002/02/09,LIQUOR LAW VIOLATION
67,2002/02/09,MOTOR VEHICLE THEFT
172,2002/02/09,NARCOTICS
2,2002/02/09,OFFENSE INVOLVING CHILDREN
91,2002/02/09,OTHER OFFENSE
12,2002/02/09,PROSTITUTION
5,2002/02/09,PUBLIC PEACE VIOLATION
38,2002/02/09,ROBBERY
5,2002/02/09,SEX OFFENSE
227,2002/02/09,THEFT
8,2002/02/09,WEAPONS VIOLATION
5,2002/02/10,ARSON
53,2002/02/10,ASSAULT
200,2002/02/10,BATTERY
52,2002/02/10,BURGLARY
157,2002/02/10,CRIMINAL DAMAGE
34,2002/02/10,CRIMINAL TRESPASS
5,2002/02/10,CRIM SEXUAL ASSAULT
27,2002/02/10,DECEPTIVE PRACTICE
1,2002/02/10,GAMBLING
2,2002/02/10,HOMICIDE
4,2002/02/10,LIQUOR LAW VIOLATION
71,2002/02/10,MOTOR VEHICLE THEFT
132,2002/02/10,NARCOTICS
7,2002/02/10,OFFENSE INVOLVING CHILDREN
95,2002/02/10,OTHER OFFENSE
15,2002/02/10,PROSTITUTION
2,2002/02/10,PUBLIC PEACE VIOLATION
24,2002/02/10,ROBBERY
6,2002/02/10,SEX OFFENSE
200,2002/02/10,THEFT
10,2002/02/10,WEAPONS VIOLATION
1,2002/02/11,ARSON
85,2002/02/11,ASSAULT
182,2002/02/11,BATTERY
70,2002/02/11,BURGLARY
134,2002/02/11,CRIMINAL DAMAGE
41,2002/02/11,CRIMINAL TRESPASS
3,2002/02/11,CRIM SEXUAL ASSAULT
46,2002/02/11,DECEPTIVE PRACTICE
2,2002/02/11,HOMICIDE
4,2002/02/11,INTERFERENCE WITH PUBLIC OFFICER
2,2002/02/11,INTIMIDATION
6,2002/02/11,LIQUOR LAW VIOLATION
77,2002/02/11,MOTOR VEHICLE THEFT
151,2002/02/11,NARCOTICS
8,2002/02/11,OFFENSE INVOLVING CHILDREN
105,2002/02/11,OTHER OFFENSE
16,2002/02/11,PROSTITUTION
4,2002/02/11,PUBLIC PEACE VIOLATION
30,2002/02/11,ROBBERY
3,2002/02/11,SEX OFFENSE
1,2002/02/11,STALKING
251,2002/02/11,THEFT
9,2002/02/11,WEAPONS VIOLATION
3,2002/02/12,ARSON
74,2002/02/12,ASSAULT
191,2002/02/12,BATTERY
69,2002/02/12,BURGLARY
136,2002/02/12,CRIMINAL DAMAGE
43,2002/02/12,CRIMINAL TRESPASS
2,2002/02/12,CRIM SEXUAL ASSAULT
36,2002/02/12,DECEPTIVE PRACTICE
2,2002/02/12,GAMBLING
2,2002/02/12,INTERFERENCE WITH PUBLIC OFFICER
1,2002/02/12,INTIMIDATION
1,2002/02/12,KIDNAPPING
5,2002/02/12,LIQUOR LAW VIOLATION
61,2002/02/12,MOTOR VEHICLE THEFT
258,2002/02/12,NARCOTICS
1,2002/02/12,OFFENSE INVOLVING CHILDREN
106,2002/02/12,OTHER OFFENSE
27,2002/02/12,PROSTITUTION
8,2002/02/12,PUBLIC PEACE VIOLATION
56,2002/02/12,ROBBERY
4,2002/02/12,SEX OFFENSE
247,2002/02/12,THEFT
6,2002/02/12,WEAPONS VIOLATION
1,2002/02/13,ARSON
82,2002/02/13,ASSAULT
190,2002/02/13,BATTERY
67,2002/02/13,BURGLARY
126,2002/02/13,CRIMINAL DAMAGE
39,2002/02/13,CRIMINAL TRESPASS
7,2002/02/13,CRIM SEXUAL ASSAULT
33,2002/02/13,DECEPTIVE PRACTICE
4,2002/02/13,KIDNAPPING
6,2002/02/13,LIQUOR LAW VIOLATION
57,2002/02/13,MOTOR VEHICLE THEFT
164,2002/02/13,NARCOTICS
5,2002/02/13,OFFENSE INVOLVING CHILDREN
92,2002/02/13,OTHER OFFENSE
23,2002/02/13,PROSTITUTION
8,2002/02/13,PUBLIC PEACE VIOLATION
36,2002/02/13,ROBBERY
7,2002/02/13,SEX OFFENSE
199,2002/02/13,THEFT
11,2002/02/13,WEAPONS VIOLATION
5,2002/02/14,ARSON
74,2002/02/14,ASSAULT
207,2002/02/14,BATTERY
61,2002/02/14,BURGLARY
126,2002/02/14,CRIMINAL DAMAGE
37,2002/02/14,CRIMINAL TRESPASS
9,2002/02/14,CRIM SEXUAL ASSAULT
41,2002/02/14,DECEPTIVE PRACTICE
2,2002/02/14,GAMBLING
2,2002/02/14,INTERFERENCE WITH PUBLIC OFFICER
2,2002/02/14,KIDNAPPING
3,2002/02/14,LIQUOR LAW VIOLATION
52,2002/02/14,MOTOR VEHICLE THEFT
194,2002/02/14,NARCOTICS
2,2002/02/14,OFFENSE INVOLVING CHILDREN
82,2002/02/14,OTHER OFFENSE
23,2002/02/14,PROSTITUTION
5,2002/02/14,PUBLIC PEACE VIOLATION
45,2002/02/14,ROBBERY
7,2002/02/14,SEX OFFENSE
1,2002/02/14,STALKING
220,2002/02/14,THEFT
12,2002/02/14,WEAPONS VIOLATION
2,2002/02/15,ARSON
68,2002/02/15,ASSAULT
252,2002/02/15,BATTERY
71,2002/02/15,BURGLARY
