     51 2016/12/01
     61 2016/12/02
     43 2016/12/03
     39 2016/12/04
     50 2016/12/05
     59 2016/12/06
     60 2016/12/07
     58 2016/12/08
     53 2016/12/09
     47 2016/12/10
     45 2016/12/11
     66 2016/12/12
     66 2016/12/13
     57 2016/12/14
     60 2016/12/15
     77 2016/12/16
     65 2016/12/17
     43 2016/12/18
     53 2016/12/19
     55 2016/12/20
     60 2016/12/21
     61 2016/12/22
     70 2016/12/23
     58 2016/12/24
     23 2016/12/25
     42 2016/12/26
     68 2016/12/27
     71 2016/12/28
     55 2016/12/29
     46 2016/12/30
     56 2016/12/31
     53 2017/01/01
     43 2017/01/02
     68 2017/01/03
     63 2017/01/04
     55 2017/01/05
     59 2017/01/06
     51 2017/01/07
     46 2017/01/08
     52 2017/01/09
     61 2017/01/10
     57 2017/01/11
     55 2017/01/12
     69 2017/01/13
     57 2017/01/14
     46 2017/01/15
     68 2017/01/16
     76 2017/01/17
     47 2017/01/18
     65 2017/01/19
     52 2017/01/20
     46 2017/01/21
     49 2017/01/22
     57 2017/01/23
     57 2017/01/24
     71 2017/01/25
     56 2017/01/26
     77 2017/01/27
     56 2017/01/28
     30 2017/01/29
     54 2017/01/30
     55 2017/01/31
     62 2017/02/01
     61 2017/02/02
     62 2017/02/03
     52 2017/02/04
     52 2017/02/05
     43 2017/02/06
     59 2017/02/07
     59 2017/02/08
     66 2017/02/09
     62 2017/02/10
     61 2017/02/11
     52 2017/02/12
     63 2017/02/13
     63 2017/02/14
     62 2017/02/15
     44 2017/02/16
     55 2017/02/17
     68 2017/02/18
     46 2017/02/19
     70 2017/02/20
     49 2017/02/21
     50 2017/02/22
     55 2017/02/23
     60 2017/02/24
     32 2017/02/25
     42 2017/02/26
     53 2017/02/27
     53 2017/02/28
     55 2017/03/01
     57 2017/03/02
     67 2017/03/03
     47 2017/03/04
     47 2017/03/05
     46 2017/03/06
     48 2017/03/07
     50 2017/03/08
     48 2017/03/09
     51 2017/03/10
     56 2017/03/11
     35 2017/03/12
     52 2017/03/13
     46 2017/03/14
     44 2017/03/15
     68 2017/03/16
     65 2017/03/17
     52 2017/03/18
     32 2017/03/19
     57 2017/03/20
     61 2017/03/21
     64 2017/03/22
     54 2017/03/23
     65 2017/03/24
     56 2017/03/25
     44 2017/03/26
     57 2017/03/27
     58 2017/03/28
     79 2017/03/29
     53 2017/03/30
     56 2017/03/31
     64 2017/04/01
     54 2017/04/02
     44 2017/04/03
     60 2017/04/04
     59 2017/04/05
     64 2017/04/06
     67 2017/04/07
     44 2017/04/08
     43 2017/04/09
     53 2017/04/10
     68 2017/04/11
     63 2017/04/12
     45 2017/04/13
     66 2017/04/14
     60 2017/04/15
     46 2017/04/16
     52 2017/04/17
     49 2017/04/18
     45 2017/04/19
     64 2017/04/20
     63 2017/04/21
     53 2017/04/22
     60 2017/04/23
     51 2017/04/24
     57 2017/04/25
     59 2017/04/26
     56 2017/04/27
     66 2017/04/28
     44 2017/04/29
     40 2017/04/30
     69 2017/05/01
     61 2017/05/02
     51 2017/05/03
     71 2017/05/04
     56 2017/05/05
     51 2017/05/06
     49 2017/05/07
     41 2017/05/08
     45 2017/05/09
     58 2017/05/10
     58 2017/05/11
     60 2017/05/12
     57 2017/05/13
     38 2017/05/14
     51 2017/05/15
     63 2017/05/16
     66 2017/05/17
     64 2017/05/18
     72 2017/05/19
     43 2017/05/20
     50 2017/05/21
     70 2017/05/22
     55 2017/05/23
     42 2017/05/24
     53 2017/05/25
     71 2017/05/26
     35 2017/05/27
     47 2017/05/28
     60 2017/05/29
     47 2017/05/30
     66 2017/05/31
     59 2017/06/01
     50 2017/06/02
     38 2017/06/03
     55 2017/06/04
     45 2017/06/05
     57 2017/06/06
     48 2017/06/07
     61 2017/06/08
     55 2017/06/09
     53 2017/06/10
     41 2017/06/11
     56 2017/06/12
     52 2017/06/13
     62 2017/06/14
     60 2017/06/15
     47 2017/06/16
     48 2017/06/17
     50 2017/06/18
     48 2017/06/19
     44 2017/06/20
     53 2017/06/21
     64 2017/06/22
     60 2017/06/23
     33 2017/06/24
     45 2017/06/25
     45 2017/06/26
     63 2017/06/27
     70 2017/06/28
     55 2017/06/29
     55 2017/06/30
     54 2017/07/01
     45 2017/07/02
     67 2017/07/03
     55 2017/07/04
     59 2017/07/05
     52 2017/07/06
     60 2017/07/07
     44 2017/07/08
     48 2017/07/09
     56 2017/07/10
     46 2017/07/11
     46 2017/07/12
     51 2017/07/13
     56 2017/07/14
     47 2017/07/15
     65 2017/07/16
     54 2017/07/17
     48 2017/07/18
     59 2017/07/19
     47 2017/07/20
     56 2017/07/21
     67 2017/07/22
     50 2017/07/23
     57 2017/07/24
     51 2017/07/25
     45 2017/07/26
     58 2017/07/27
     70 2017/07/28
     52 2017/07/29
     51 2017/07/30
     57 2017/07/31
     45 2017/08/01
     56 2017/08/02
     55 2017/08/03
     45 2017/08/04
     53 2017/08/05
     45 2017/08/06
     61 2017/08/07
     43 2017/08/08
     56 2017/08/09
     61 2017/08/10
     68 2017/08/11
     47 2017/08/12
     51 2017/08/13
     54 2017/08/14
     49 2017/08/15
     45 2017/08/16
     63 2017/08/17
     55 2017/08/18
     63 2017/08/19
     39 2017/08/20
     51 2017/08/21
     60 2017/08/22
     69 2017/08/23
     53 2017/08/24
     67 2017/08/25
     52 2017/08/26
     48 2017/08/27
     48 2017/08/28
     54 2017/08/29
     61 2017/08/30
     60 2017/08/31
     62 2017/09/01
     58 2017/09/02
     51 2017/09/03
     48 2017/09/04
     52 2017/09/05
     53 2017/09/06
     59 2017/09/07
     51 2017/09/08
     58 2017/09/09
     44 2017/09/10
     49 2017/09/11
     45 2017/09/12
     41 2017/09/13
     42 2017/09/14
     50 2017/09/15
     44 2017/09/16
     31 2017/09/17
     45 2017/09/18
